flyid,sugarR_100Hz,sugarR_140Hz,sugarR_180Hz,sugarR_200Hz,sugarR_20Hz,sugarR_60Hz
720575940621573030,13.033333333333333,19.233333333333334,24.433333333333334,27.566666666666666,0.0,3.1333333333333333
720575940621573542,0.0,0.03333333333333333,0.16666666666666666,0.5666666666666667,0.0,0.0
720575940621577036,2.2333333333333334,6.466666666666667,12.066666666666666,14.966666666666667,0.0,0.0
720575940621586854,58.06666666666667,65.66666666666667,72.63333333333334,73.63333333333334,1.0333333333333334,41.0
720575940621754367,99.73333333333333,137.9,177.86666666666667,190.03333333333333,20.5,60.06666666666667
720575940621771041,3.8333333333333335,7.033333333333333,8.266666666666667,9.833333333333334,0.0,0.9666666666666667
720575940621902085,0.0,0.1,1.0,1.9666666666666666,0.0,0.0
720575940622027222,7.4,4.933333333333334,3.3,2.7666666666666666,0.0,6.166666666666667
720575940622147873,0.06666666666666667,0.13333333333333333,0.6,0.7,0.0,0.0
720575940622195625,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333
720575940622235425,42.266666666666666,54.53333333333333,63.1,67.0,0.0,20.033333333333335
720575940622348156,16.166666666666668,20.633333333333333,24.233333333333334,25.7,0.0,6.566666666666666
720575940622474899,0.0,0.03333333333333333,1.1666666666666667,2.2666666666666666,0.0,0.0
720575940622552675,0.43333333333333335,0.4666666666666667,0.6333333333333333,1.1,0.0,0.0
720575940622612749,18.866666666666667,28.4,35.9,39.733333333333334,0.03333333333333333,7.233333333333333
720575940622624214,4.333333333333333,4.333333333333333,5.566666666666666,6.733333333333333,0.0,1.8333333333333333
720575940622695448,114.66666666666667,134.33333333333334,149.9,156.03333333333333,33.833333333333336,86.33333333333333
720575940622734106,0.03333333333333333,0.3,1.3666666666666667,2.6666666666666665,0.0,0.0
720575940622810153,31.566666666666666,41.86666666666667,49.36666666666667,52.7,0.0,12.566666666666666
720575940623072013,3.5,4.833333333333333,6.8,7.133333333333334,0.0,1.5
