flyid,sugarR_100Hz,sugarR_140Hz,sugarR_180Hz,sugarR_200Hz,sugarR_20Hz,sugarR_60Hz
720575940620170887,2.213343373471204,2.365492666561356,2.451530134426253,1.8571184369578828,0.0,1.4236104336041748
720575940620254087,2.0733762053445313,2.6246692913372707,2.275717225159771,1.81628436344337,0.0,1.8061622912192086
720575940620271636,0.8439325934114775,0.6574360974438673,0.8198915917499229,1.0671873729054748,0.0,0.3
720575940620274085,3.7392809766347086,3.49745939536433,2.9408993333483697,2.9393876913398134,0.0,3.6184711320298435
720575940620282900,1.6683325008322931,1.4696938456699067,1.5652475842498528,1.6947631758514883,0.0,1.0878112581387147
720575940620292116,0.5537749241945383,1.507389207279335,1.521694961401777,1.4590712418826193,0.0,0.1795054935711501
720575940620297819,0.5416025603090638,0.33993463423951903,0.0,0.0,0.0,0.7608474807008886
720575940620301588,0.1795054935711501,0.0,0.0,0.0,0.0,0.0
720575940620335269,4.587906809089401,5.068859174738763,4.791195629021587,3.489826484066062,0.0,3.827386691841953
720575940620374693,1.7838784213679537,2.0286832072937253,1.5405626677721789,1.6397831834998458,0.0,1.4313940369055924
720575940620473547,1.6141733350404335,1.521694961401777,1.1234866364235145,0.9,0.0,0.37267799624996495
720575940620474278,1.3186693629901654,1.412641340027806,1.4605934866804429,1.4696938456699071,0.0,0.6191391873668903
720575940620673985,2.3055488621054105,2.0518284528683197,2.1460558137093164,2.4899799195977463,0.0,2.994253756039317
720575940620714150,1.3924399049470282,1.9275776393067947,1.2036980056845192,1.6451950239004087,0.0,1.7767010628315238
720575940620780272,1.667999467092907,1.2999999999999998,1.6868774571839995,1.5260697523012796,0.0,1.5187714333192688
720575940620805046,1.9425069712444623,1.7838784213679537,2.102908039411667,1.9136933459209766,0.0,1.1254628677422756
720575940620873793,1.6683325008322931,1.4996295838935991,1.7397317800933187,1.7829438827088442,0.0,1.0878112581387147
720575940620874757,3.1420092651394618,2.6265736024122543,3.382306905057553,2.08806130178211,1.8681541692269403,2.9204261485079344
720575940620900446,8.435441106822255,12.225656083281038,16.53094740848879,10.637668917577761,3.1987844913689045,6.505040780468295
720575940621057702,1.5577761927397231,1.7259457954666158,1.7688665548562132,1.885618083164127,0.0,0.45825756949558394
720575940621261296,2.642599730063812,2.612789058968723,2.6574841903993,2.146055813709316,0.0,3.103582159734493
