flyid,sugarR_100Hz,sugarR_200Hz,sugarR_20Hz
720575940625175054,1.6733200530681511,1.019803902718557,0.0
720575940625178768,1.1661903789690602,1.0198039027185568,0.0
720575940625561406,0.4,0.0,0.0
720575940625580988,2.5768197453450252,1.4966629547095764,0.0
720575940625612474,0.7999999999999999,0.7999999999999999,0.0
720575940625641402,1.9390719429665317,1.7888543819998317,0.0
720575940625705930,1.5999999999999999,0.8,0.4000000000000001
720575940625737776,2.5768197453450252,3.059411708155671,0.0
720575940625779075,0.0,0.7483314773547883,0.0
720575940625852464,0.0,0.4000000000000001,0.0
720575940625861660,1.4142135623730951,1.8547236990991407,0.0
720575940625867056,2.154065922853802,0.4,0.0
720575940625874992,4.604345773288535,4.445222154178573,0.0
720575940625875504,4.079215610874228,3.7416573867739413,0.0
720575940626038714,2.1354156504062622,0.9797958971132712,0.0
720575940626159306,0.0,1.3564659966250538,0.0
720575940626163658,0.0,0.4000000000000001,0.0
720575940626191306,2.039607805437114,1.6,1.1661903789690602
720575940626256765,1.624807680927192,1.5999999999999999,0.0
720575940626278974,2.33238075793812,2.481934729198171,0.0
720575940626279742,0.4,1.16619037896906,0.0
720575940626289021,1.16619037896906,1.2,0.0
720575940626308697,0.6324555320336759,0.7999999999999999,0.0
720575940626468178,0.0,1.3564659966250536,0.0
720575940626478082,0.48989794855663565,0.7483314773547883,0.0
720575940626495746,1.32664991614216,0.7483314773547882,0.0
720575940626626597,1.8547236990991407,2.4166091947189146,0.0
720575940626860421,0.8000000000000002,0.4,0.0
720575940626968216,0.0,0.6324555320336759,0.0
720575940626972056,1.2,0.6324555320336759,0.0
720575940626993694,1.9390719429665315,3.2,0.0
720575940626999464,1.469693845669907,1.8547236990991407,0.0
720575940627083294,0.7483314773547882,1.4696938456699067,0.0
720575940627086594,1.6,0.8944271909999159,0.0
720575940627107271,1.624807680927192,1.7204650534085253,0.0
720575940627383685,2.576819745345025,1.2,1.7204650534085253
720575940627410451,3.4871191548325386,2.3151673805580453,0.0
720575940627446661,1.469693845669907,1.8547236990991407,0.0
720575940627704392,0.48989794855663565,1.2649110640673518,0.0
720575940627739925,0.4,0.0,0.0
720575940627779983,1.0198039027185568,2.0591260281974,0.0
